subject_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
SnRufUG41gyAnwY8mh8ci8O3iUbshtmaQkXebwXadkQ,22.8685112,48.60680771,30.18718719,33.79259872,106.5452118,27.7706852,169.4992523,96.74729156,76.38389587,37.14440918,65.38091278,47.46924973,95.84185791,17.59090614
SoXRD34VppK94SA4pQ4frEtTDnoL0JHro9MzZmPSJfg,26.0288868,50.91135025,31.63154221,38.99427414,106.5668869,28.01280403,180.7431793,109.5748291,81.0072403,38.26679993,69.50876617,55.70794296,103.6530151,18.29469681
So__VCY_i8yV16N2gU6_7dHN_WwZHMxxjcUHsNU574A,23.49462891,52.39099503,28.41024208,33.97803116,92.28739166,25.53967667,178.0911255,94.09738159,82.936409,35.57147217,65.24643707,51.39374924,79.52361298,16.34620476
SqTmoUOeRjG1RbZSxonfRdS_8B1Voibyz8Xfwl2JoUk,21.60957909,45.66860962,25.96514893,34.48707199,83.81597137,23.33590698,155.6183472,97.41474915,70.87606812,30.6802578,57.41453552,51.66051102,72.8365097,15.21699524
St1RAwweLXux_N5x-LD02AOSmWj34hxrjeg3q8SQhxo,28.4603672,56.80578613,34.65774536,44.95164871,121.8948441,30.97244072,196.3139038,120.4625626,88.27820587,43.19129181,77.47996521,65.40351105,113.8439941,21.0945816
SvkY2Ysx3MDO_ExWKwetY7tv7FMNABQ7lWEi89y1res,23.48853493,48.22418213,30.07000351,36.0132103,101.2886581,27.15904427,162.2146912,101.5617752,73.44236755,36.02642822,62.79604721,52.29958725,86.28288269,17.15541649
SwdoheNdtbyXKHsPtVSV6G-OOC3MuPRGDwlN6zqYhLQ,27.66846275,50.95215988,38.33772659,45.57169724,113.5434952,32.76101303,175.4217987,121.9285965,81.48060608,36.27718735,66.64151001,69.4050827,110.9337234,19.28541565
SyUN7XbznL_hdItMdq9aDC_2Qt1BgkgQITNB7IdKPWU,24.25344849,51.56787109,28.76785851,36.37335968,98.97891235,25.41045761,178.8809052,100.5131912,82.54530334,35.7626152,67.45021057,50.98673248,90.0772934,16.18468094
T0HhbFzQ60gsY-H0qpRQ_jECuCQI87t72Yo5A8thRMI,28.84071159,53.9389801,42.99149323,45.87454224,145.3719482,32.02993393,184.3405762,142.7231445,81.26179504,42.71448517,75.02991486,71.57820892,136.8136444,21.4795742
T5MA0-DqcnegkRCcyq0d2SrdrGndkkeB4kc0Z_V_Kcg,23.54203987,51.1284523,27.51685715,37.15724182,98.91965485,25.11747742,179.0597229,98.19730377,80.21844482,36.39046478,69.34925842,50.01148224,92.60407257,16.37926483
T5qOIIFa4FfGskIBVM5n3NdjF0HG7GMhg8i-xyq7wcY,24.07226753,47.88316345,30.15953636,39.22232056,105.0616684,26.46992874,169.1969452,100.4136276,74.6697998,36.8987236,65.02519989,53.26221848,90.49847412,16.20614433
T7e25wwki0I_vszINgAJrfkfH2MTO1FLgHf0y3eokg4,27.87452698,51.74424362,34.88014221,40.98511505,110.8635406,30.21526909,179.863739,109.7961502,81.2926178,39.91807175,69.74236298,59.92258835,96.68256378,17.76819229
T9eqjcfGhH1yU4l5GYiDDm7Psqkghqz0Ijd4Ycsdgdo,25.29081535,50.17292023,33.61396027,40.82390213,112.0984879,28.23191643,178.9181671,106.1285019,78.292099,39.02660751,69.71924591,57.18165207,98.04445648,16.97430229
TB9sPWPGjbzUOXgBYGT78c0KJMB60oIDhYD-jGOIFmc,23.93935013,53.75733566,27.90178299,35.06096649,99.43503571,26.66900826,181.6807861,99.58292389,84.13905334,37.28025055,68.34851837,52.2155838,95.99485779,17.04285431
TCrzWF7EcyvrBbCU3rIqA3vv-wkBBnFpBR-BXZGOqss,22.13811684,48.73458862,25.09016609,34.49821472,87.52013397,22.91439438,165.9875946,91.26235199,78.03018951,32.79763794,58.11953354,52.28868866,72.35293579,15.27367687
TDhc1vcvsVwx-I9BuzL105aN-d8RWvn3vp549zbjSgc,24.1915493,52.54924393,32.49330521,35.6961937,107.321228,27.31794739,180.5439758,106.6956711,83.06436157,37.19449234,69.22106171,55.83240509,96.02806854,17.31814003
TEKyW0xeFLuNWII77xyC3bbGe8AylP5D14B-s2Om_QQ,25.26334,51.98914337,28.22044373,39.15335083,94.19695282,25.54219627,180.3557434,99.51580048,81.56716919,36.98616791,67.95110321,53.45238876,81.04175568,16.50039673
TFIecvIbX-tK0pUO3SJc4RL3hHQ8ybyG6IIvoTX5Wl0,24.23090935,54.5340538,30.68139267,36.86865997,98.34096527,27.49500656,184.52565,99.31705475,86.24701691,35.57030487,68.79981995,48.96987915,82.69966125,17.33909416
TH0MiV9KcajD00Dm4oCUNaMx14p36PTQyxhJcUUN3Cg,21.74930763,48.13815689,28.80543327,33.64915085,90.40471649,23.98206329,164.6828156,98.58150482,76.92793274,33.49126053,60.1893425,51.5128479,84.04013824,15.66623497
THEwqU40js1n9THdzHKyVX6jgnrohfzOOWqALF-UYFA,22.77858734,45.40580368,29.3244915,37.67054367,101.782074,26.05099487,162.7648315,100.2818832,70.50597382,33.28127289,62.35364151,53.05686951,81.71566772,16.04788208
THUIi-yI_DMbICZ5Y5MQkdUrNBlEn1rP7WoVbMOk10U,23.39156723,52.20572281,28.87375641,34.91380692,95.17359161,25.95111847,175.7250061,99.62918091,80.47260284,36.30666351,67.62801361,49.8612442,84.98155975,16.30672073
THyMoUbPS8923SdTi_Nw19p3_ivBGhcZKjHw-IKT-pU,23.51577568,51.91996765,30.52329826,35.55862045,105.3884048,27.44339371,177.5522766,99.00331116,84.35823822,36.24481583,64.80493927,50.76724625,95.52294922,17.84028053
TJjX3J-3iPEpXzXvRTGzscpZesSkq8B20bxBlVHSY-0,21.93238258,53.09069061,24.04029083,33.76047897,94.2824173,22.16620064,179.380127,89.29111481,86.63287354,33.56027603,61.78671646,47.61906052,67.57951355,14.76689053
TK6EBuLQbWBIE_w6NKPVidYrw3SD_s-_6brVS6a41j8,24.87787056,53.63861084,30.58902931,35.96142578,105.2453995,26.96842003,183.8312073,105.601181,84.08133698,37.7810173,69.60472107,54.89233398,89.5615921,16.96769905
TKll-RyU4HX19igR4WPoDasfvSupSAHzE55GmliHne0,26.62794876,48.47779846,33.10953903,43.15259171,117.7835922,28.90758133,171.2897034,118.0961685,79.02967834,35.91043854,62.81639862,62.54277802,98.71647644,18.60990524
TLI5z5j7y9XIr6a-acw6-gcpuKN6bHj9IOq0Z4CdvN0,22.79387283,47.30677795,25.84199524,33.56558609,97.99847412,24.95862198,168.4407043,100.7634048,77.67523956,31.43644714,61.04226303,49.89475632,82.23104095,15.97385883
TPEFC770c-_JCFBm69zaW6mwzy_cDoLe7CouTJkeK54,25.46223259,51.83005905,33.76626205,42.11334229,107.9318237,28.79789162,182.7888184,117.9031601,79.8503418,37.86833191,71.92900085,65.2358017,101.5842361,17.68789101
TPVBpaYELi7ENqmqo8NHztlKE0bYPQNK8mflHJTIv_8,25.66296005,46.2613678,40.06745529,42.98391342,118.464119,30.65395737,169.3096008,123.017868,73.79390717,35.38879776,64.65984344,68.76950073,109.6043243,18.26808167
TRtNqwFvqbRB7dP5iAW0CPCyC254XwlLQdNNTtOZ4j0,23.54724503,50.43088913,33.64659119,35.25723648,101.4111481,28.393713,173.6538544,100.3821259,77.66759491,36.96567535,65.6158905,55.83881378,81.96931458,16.55480766
TRuxsXb-D62dw0s-4nnUWMPAirz75DlxLhpiTE34d90,25.42798042,49.49263,33.33274841,39.03087616,111.903862,28.90692902,173.4755554,104.9944305,76.41416931,38.41319656,66.95502472,53.39689636,108.2743378,17.82035446
TW6ZaAGWau_uKoWlAo0V68CkLwuOtK7LynFsYNKLZNo,26.16741753,54.14205933,30.58255768,38.61452103,112.1841202,28.04078484,188.2911835,109.6878815,86.5014801,38.81147003,72.83131409,54.15911484,104.2090454,17.36916733
TXB0Ee-2h2L6uQJlso0-tsOjvxq3Gyo8w4p8piLs4M8,26.48548889,54.8247757,32.42120361,39.45395279,104.953331,28.58639717,184.6735992,104.2051849,85.1340332,39.40385818,70.53163147,56.14470291,92.06269073,18.09271812
TYHuMlCy8XKYKTcIHJLBnTlXFuvAqSJY2ASuQMrN3s4,27.20287132,49.70812607,31.91607857,41.44090271,114.0658646,29.01576042,173.7722931,104.6310272,78.7442627,38.31534576,66.01843262,55.70883942,100.9161911,17.88999367
TcEwxKJzyORPCfIGtbLyAakaUVieu5B21POby_KHJ9U,27.04766273,53.70648956,33.97742844,39.33595657,105.4730606,29.31792259,183.0534668,107.8672485,84.82015991,39.12979126,70.34137726,59.48445892,95.84496307,18.00324249
Tcsl1T7nm2w9g_-EcckeB3erb9nyXx-zel-M7_f-6Gg,22.01815033,44.99959946,24.99450684,36.04082108,91.57429504,24.89349365,154.1475983,94.76647186,69.3839798,31.0299015,57.07014847,48.96723938,75.27586365,15.7732935
Td4mIqilWGsvkJvnFS4iNgYNa1DPtYC1niRK-azjLvE,25.26234627,51.20949936,34.67664719,38.27444458,114.9821625,30.3367157,182.0324402,106.6725082,82.26245117,39.62413025,68.34754944,61.83330154,95.11942291,18.06339645
TfE6yAvo7J83eJR47_Iv9O-elKbAPbvCbsEykF-GyoI,23.62353134,50.20217514,30.85697174,36.29631805,97.90053558,28.34915924,176.1180573,94.65840912,80.07338715,36.03875351,65.32820129,51.86333847,80.82500458,16.84602547
TgS_yYcLOuY7Of8dI9_BSUucaGg0t0RTQETeUmtMiio,22.44038582,45.80442429,29.13424301,36.38880157,93.57466125,24.58959961,162.7139893,94.65801239,73.3449173,33.67189026,60.08352661,47.49871826,82.56342316,15.05267239
TjUvH8GaZcADOnXQwNaajoaDp6G_sEk-R_cEFXjm-Oc,25.15605164,52.41611099,28.15242767,33.75532913,99.30370331,25.62629318,181.6342621,98.25799561,81.27580261,35.54834747,70.78517914,48.00798035,81.6320343,16.83329391
Tl1DIq7LCXOu6GG9TyJKbI3an7F3dSdeVdjao5faPfw,22.3182621,46.0358963,29.00325584,35.60722733,89.14769745,23.82307625,164.6315918,96.74311829,76.86962128,31.49902534,58.80425262,55.08843231,77.04826355,15.21940422
Tmr6CYfbPz6eFTe9n_GhgP1TyZ9sCQryAXkgPFrO1J8,22.40617371,43.52597427,31.08002853,38.21699524,108.78936,25.50787926,159.5982819,106.8319931,71.23843384,33.09817886,59.49796677,53.41072083,99.27890015,15.86170864
Toz0icy6zg4N3sYsq5kQ4LbEARl-JPPctQSFRY8WgBw,23.36700821,50.53303146,30.02145576,33.80860901,103.8475494,25.41138458,177.4223022,103.5114975,79.31465149,37.06595993,69.72052765,53.28488159,97.67372131,16.60257912
Tr9EBfdrAl5oDHRK1sNYpdXqj_CFjAL4kChmViUgVvQ,25.62005043,49.59259796,35.21721649,37.65086365,109.7326508,30.58418274,174.7648926,104.772377,78.34583282,38.93302917,68.1329422,56.31124496,92.99600983,18.29743004
TszWqWftIyEOXwJ4495NROUPn2ui88j8RdJrMy5eFKk,30.83125877,48.83703613,43.02611542,55.32860947,138.9465027,32.6384201,173.3145447,149.580368,76.0891037,36.80184174,69.12345886,84.22335815,133.489212,19.52236748
TtC5LgtzmDEqh2FvMAvgRCzBpCOWSYgrDs0S1vQ3i_M,29.22044373,47.86633301,34.62741089,43.11621475,115.7186737,30.27407455,175.9062042,116.1519318,77.16316986,39.74299622,71.176651,60.86693954,106.4855804,20.19909859
TvPLietnYNztbsCXuzZoZQlAFfGmiZkfW_EM4Qzd8Hc,23.33888435,50.25973129,24.78261185,35.87558746,87.49178314,23.79193306,169.2204132,89.26464844,80.37953949,32.29460144,59.36172485,48.83213425,76.1401062,15.77764034
TvWsHx0TePJqwHc9gERhvxdvitxWMiUd62zA6G6Td58,24.88905334,53.89318848,34.05932617,34.12998962,109.0237732,29.25410461,176.2412109,101.3435059,83.98069763,38.61839676,64.40403748,54.71386337,87.00197601,18.70135689
TxXk8vYaUjs-OZCkoa4VOl7qEsR2l6-WPcHoRJbfxhs,24.99222374,56.13206482,25.42206764,34.75447083,93.71270752,24.56642151,180.902832,93.25460052,85.27867889,35.99355698,66.9828949,47.55913162,73.96927643,16.81918716
U1ohsWBuEi2UBf804eKk5bN06_uDIRHjXA3rLbWQYHA,20.71136856,44.85261154,25.75141144,31.59353638,81.13510132,24.67668724,155.7645721,86.97566223,71.94258118,30.97997665,54.63372803,47.40567017,70.99903107,15.09498787
U9zvsIGhLB99ZZ54-NosYTTsxb9HOdvgcAIR9Hd0Pxg,24.93543243,49.42482376,31.81158066,41.12992477,98.63135529,26.67621613,173.1111145,108.4599152,79.35790253,34.16947174,63.80117798,58.63651657,84.18650818,16.35917854
UAE7Hyh70ooJw9sM-KQdlQNz7alojnEAxsOlpFU-UcU,21.96053123,46.22290421,31.97741127,37.03689575,114.7512665,24.8557682,162.9836578,109.2858658,75.04985809,34.84715652,60.23641205,57.94477463,100.6315536,15.21972466
UBZXwmfAzOn4BKFQbN0SuZdg3d_OGwPuM8VlsXhZ8F4,26.33138466,52.1072731,35.69357681,38.96809387,111.303093,29.59393692,180.8824005,104.6170883,82.07355499,40.55218124,69.88148499,54.59293747,96.22227478,17.7083416
UC1I12kxQeO1gqcJ0WoDNe108hjucXhn851HyEXzVFQ,24.01730156,52.87563324,29.70162964,34.64107895,97.42567444,27.15332985,176.3637848,98.87953949,82.9776535,36.27687454,65.38827515,53.31902695,79.88288116,16.50039864
UD4C_0aOFgXZOQev3RxDO_cdPtRCnlmUxIA5YFM78Pc,22.85976219,52.16378784,30.66625595,36.24142456,103.7738647,27.73837852,177.0307007,102.4398651,81.81948853,37.87964249,67.61504364,53.47756195,93.69526672,17.14063072
UHx7qMqO-OHAWMSgjcrcrnJOIo7vRx3QOizllotU2oE,25.25358772,52.52445602,30.70533562,38.19176102,105.3178711,27.06155205,175.2821045,106.4340134,79.1366806,36.74345779,68.23683929,54.4930191,92.68265533,16.90354538
UJ-lC5Qr0xris1r9m23uwU-CY5wGgUnWIaa3GuPQXlI,24.36715317,51.04574203,30.49376869,36.13049698,106.1364212,27.05846977,179.4074097,104.8245316,81.40804291,37.04272842,69.36985016,55.03035736,96.65110016,16.59617424
UJSmriR4qVLH4cT84OmuMXkZSr5FVGZv7D6GCFqHuvw,22.42429733,47.76453781,25.34170723,30.89739609,91.21303558,23.61972809,165.9192505,94.82404327,78.30984497,32.01348877,59.20586395,48.09899521,74.45656586,15.62844086
UJrdm9giorML-PfhB543ZlhkbGFzXA3BH8saXg0PWVw,25.62224579,53.29785156,28.57815361,39.33300781,102.8814545,27.34346771,178.5115509,103.2846985,83.01261902,36.81227875,67.42314148,52.73838425,93.30938721,17.37010193
ULAkWQQSnY297whLCEaFWc3LYv1EBLria6tOxBRiKaY,24.65489197,53.12631989,29.06216431,35.52744675,98.00691223,26.72890472,183.5729065,95.89243317,82.83750153,36.29964066,72.17414856,48.91672516,82.15650177,17.18124962
UNiJMD29Emwoq3_ykdCVehh3mPaRpfVhbRP12sXgHhA,27.05023575,54.22491837,28.24899673,39.93152237,101.3479767,25.95203018,184.4449005,97.83584595,82.22582245,39.25544739,72.89424133,52.69152451,84.03289032,16.90432739
UQ2GM1XaDd8CXhISjirrgITujA48e9-JNBkpT5crPkM,24.04902458,47.9960289,35.21183014,39.06796265,118.8414764,28.7167511,166.9416046,106.0788574,79.29457092,35.24010086,59.61618423,56.32620239,102.1932907,17.03578568
USmhBn8O9THhhyAypEL9u68iMWV7Qmy7TR-1EV_jZZQ,21.65594482,47.60430527,26.36985588,33.13072586,95.0927887,24.18957138,165.8040619,97.60536957,76.43897247,33.31106186,60.18916702,48.4409256,83.70522308,16.16527939
UVMzcuNGL27V5zxla6MePU3qTsKddVZxCu0I4JlEq6Y,25.60606194,53.47429657,27.18467903,33.24571609,97.33743286,25.51595497,180.4329071,96.07413483,80.45439911,37.68237305,71.78385925,44.91982269,79.41824341,16.90971947
UWASPgFJuSCTGcnhDbYA1z5msuGUFK9E6KGdBVxT4yw,22.79174232,44.1504097,31.06517601,35.27846527,93.79850769,25.30304146,158.1631622,98.97312164,70.98942566,32.81365967,57.19935989,53.90607452,82.9420929,15.55636692
UZdY-KuWhdK1t0H-PbopQu2nhsyPOPXHt70KLbsf5P4,22.77980232,47.120224,27.38049126,39.87446213,100.0498734,24.62078094,164.473526,99.38731384,72.16847229,34.46199799,62.79162979,50.95620346,86.00279999,16.3230114
UbhnstuOupSLqT1wAnBu3Ffc5cqLOsYBH9aZPeibkUw,20.99172783,45.76440811,27.77761459,35.21222687,89.6817627,23.75761032,159.171936,102.4433517,73.64185333,32.57936478,58.71166611,50.11436844,80.06259155,14.06993675
UbixyJ3QdnK9uOm6YjoaGHrNwsTpwNaeuWEuEOs9nsc,21.53172874,48.4701767,26.68234062,33.81548691,88.49868774,22.83878899,166.1467438,97.38119507,75.95285034,32.13424301,59.61879349,52.65820313,80.41667938,15.01759338
Ucf-qtgMeZvQRaFlibfSZjYzSkrIPBEgBsCjvwrpYtY,26.15436745,55.70908356,32.91856003,40.85497665,111.7826767,29.80064964,190.2819977,114.6387329,90.3632431,39.20720673,71.25598145,61.62403488,109.7748642,18.64955139
Ui_Dpv3jMApR72n2QtS3X1QSc5yCx6Sx9J0V76Yt5zQ,22.5616169,48.25330734,30.57246208,36.10806274,101.7876129,26.66776848,168.1177826,96.11660767,73.74915314,36.62491226,65.1475296,50.38978958,82.0193634,16.01825714
UjvZMasZoqSqVVnhakbHto4-ofRI8W2Pje-D-5NcuHI,26.8805275,54.84161377,30.68780708,38.31752777,101.626358,28.95742989,188.1822357,100.8714371,85.0599823,38.657444,73.61710358,52.21831894,87.03253937,18.74435234
Uk7zGibxh5H429fo1NWaD4S4eolNYAamBxfa4ojXqhA,24.21057892,52.95368958,35.6831131,37.29893875,115.4695663,29.60662842,183.4350891,106.5246506,83.07693481,40.58234024,69.36235046,55.40251923,105.5619202,16.81254005
UmHgIHN4PrnkAQWznf9jPexwHD8dDbfWe28wIuSDECM,25.09713173,46.32874298,28.75891685,40.96323776,90.77627563,24.55818558,166.2818146,100.6754532,76.0430603,32.77778625,61.16630173,56.4695549,81.22290039,15.71640587
UpKByUk0R-xH0de_VHTP1DIbIf7IHrNBIUPzD6YQth0,22.43128395,47.30112076,29.62087822,34.10246277,101.231369,25.11649704,166.4277191,100.8349838,77.02099609,31.91945267,61.22342682,53.38671494,87.62088776,15.66182518
UrAHCa4DNuGJIlUJGe225VozWBkZpRce2dmQCRDbHfQ,26.13924026,55.48787308,37.20273972,39.31292343,111.9671783,33.7483902,188.3119202,104.855835,92.23744965,40.37401581,67.45745087,59.21565247,88.51103973,18.46703148
UsHxK4GM1sZ4DfjJJoR4coooeTeEHL9c9wv6eapiPmQ,24.17551231,49.84389496,29.17273903,36.90638351,108.795105,26.2195816,174.0237885,104.5492325,77.45207214,35.88908386,68.43877411,56.54576492,96.63407135,16.66729355
Usg9Weoa-4xNT9Yqfx3_HYX57YiZEHCggyVLu61dt6I,24.72980881,50.24792862,32.98966599,36.98427963,101.779335,27.98825836,177.9048767,103.3193359,79.37718964,38.188797,68.21638489,52.7334938,93.89351654,17.06501198
UueDSYaaKwwE0UEq27l9nzA6p5xEn76jwy0yla549PI,29.28394508,49.71086884,39.30744553,49.76576996,130.2314606,31.92067337,178.0475159,122.5036545,78.03408051,39.30138397,71.33414459,66.07466125,133.445755,19.62710571
Uv0m2CsOMq4Ll7gVXkA9zRMJOIu13kj44KrnuOq91jU,24.39586639,49.99298096,34.0516777,36.24774551,102.6737213,28.20500755,175.6056213,96.19048309,76.09227753,38.06626892,67.8792038,53.55329895,88.57466125,17.55933189
UwbYVNhUg-Z7Vg1xyCMcWSFRj4AOQGpk5LtRS-kOwP4,25.99910355,46.4185257,37.67407608,41.49160385,118.2809906,32.40717697,172.9800262,107.2702484,73.8626709,40.29104614,70.19752502,58.18516159,102.0677948,19.35845375
UwnIrAKE3fgYAZAsGCbzm-2v2HpGfkO_9oQWLkH4X8E,25.71223259,50.28766632,36.37585068,41.95070648,114.2947311,31.64791107,174.6784973,111.7315674,78.25695038,39.43655014,67.97180939,61.59581757,102.3421936,19.32059479
UyHRmAs0a9DkqUIdvMM6H2DZZt8poOp0yppXVqiqei8,20.09442711,45.58045197,24.40796471,31.37416077,85.82487488,21.93551445,158.0440063,90.7359848,72.55174255,30.01596642,56.57925797,44.68851089,73.20352173,13.81040382
V0JG36keRQG-3TKu70Ld1BreyXf7fSPxXTO7VfH1cC0,22.68055916,49.81017685,28.25507736,34.26310349,91.99013519,24.69343185,170.8156281,97.65790558,80.27039337,32.79838181,61.58565521,49.6279068,79.12957001,15.13059425
V4GbYnb5S_zYEiyQG08Buh_3gBaQq7uLKEV-FiGV0TA,24.62190247,47.95890808,32.05210114,37.61001205,101.7691574,28.63262749,169.9632416,98.26120758,74.07894897,35.7672081,66.74917603,51.00757599,87.46377563,16.7654686
VBCbaA2ifumchk5h2MAWC8fZCUk7bvaoHAKmJKFkRMY,23.11205101,48.22979355,27.91454124,36.51338196,88.90450287,25.2359066,165.899765,102.9346313,75.25054932,32.67786789,61.6991806,55.39159775,77.66505432,16.4146347
VC5vjhYIXGp2eb-WoJztwd0prfmLEp5aCeLQQDfwn10,25.38808441,51.81238556,31.8545723,39.36750412,107.0631332,29.94239998,181.3692169,107.6886902,82.72014618,38.08352661,69.98835754,56.39466476,100.8362656,19.24402618
VCZBbYfbLtmQWeydeVulgudrHg83qDlmEdDkDmpXXoc,23.28432274,51.1411438,32.56620789,37.42169952,98.03549957,27.95199776,176.6061859,97.32343292,79.64611053,35.91535568,65.4473877,54.78638077,85.38829803,17.05771255
VF9pumeaSDFTvECpCCUuDxIBHBxSJo4RBKSD_rdK3xI,22.84640312,45.25806427,26.14674568,35.33046722,91.65520477,22.76572227,158.4176941,94.23329163,71.04299164,31.55738449,58.40447617,49.99320984,71.24471283,14.97679043
VHLIPbcRe5x3iwaZVF-ekZ9xkVnaQE37epSez8LaHpI,28.0165062,51.71512604,43.74045181,43.69817734,129.1206055,35.55869675,182.0186462,124.6463318,79.62265015,42.13654709,75.23218536,65.94848633,125.4929886,21.12555504
VN8XgNOE24ghLuTPTSjPZfsE2oAJaUvwNmHUCehe7EY,25.20518684,48.5247612,33.86751556,39.10269547,106.7127686,28.42534637,166.7418518,109.8388748,76.50076294,33.72316742,62.67918015,61.41046906,88.39565277,17.10527229
VQDsKkfK8ABIqEsMta11j61WsZK6VYMZBo1Kv7NmoJI,21.8255558,44.89758301,27.41988564,32.54808426,92.4854126,23.77826118,164.7129364,95.5222168,74.21772766,31.65130043,61.10762405,48.87968826,79.94087219,15.64806938
VWGaeW4ZpPs6vpLJuTm5F31ZTiy6uytwHmWmwPx2fF0,22.91517639,50.38516998,30.90587425,34.17129517,94.04485321,26.42173958,167.4083557,89.46447754,78.08991241,35.96683121,62.44753647,48.22132874,78.99542236,16.1041851
VXOk0Gz0hSa_xh-GNz2o_qnPXriyWKoOKiCJEktL79A,21.22352409,47.59817505,26.80951118,33.09202957,86.48983002,23.2178936,162.0304413,94.65157318,75.7588501,30.85403252,58.44769669,50.23358917,75.09126282,15.1844883
VZOdwErQEssn2GRi01V-Co76MIZb7JUCjyshSGFvTyI,22.45986938,47.68431473,28.95464706,36.5227356,94.07234192,25.55516815,167.5722504,93.79834747,79.14978027,32.14941025,59.85779953,49.04932785,79.09170532,17.73715591
V_0sGaklZkDdzIbLXXah4By9WGnaX1cyo3uSLJjvl1I,24.74488831,49.75454712,31.54668999,37.1210556,101.5002899,26.60078049,173.9709625,101.2145233,76.97130585,34.92907715,66.82349396,53.28413773,87.65536499,16.5209465
V_k10O70CXqxv0hbcoia6T1Jd44tYlJ20TzaInUo3ZU,25.76314735,55.85719681,29.73853493,39.34514236,102.5845337,27.28094482,189.8199921,105.1365051,90.90084839,36.12565231,70.50527954,51.70522308,96.39287567,17.87088776
VbArPJgfiazy--dHRifBZpNMtFsJ4sL_Yb5YGRMn70E,23.67045403,45.69828415,29.32917595,36.72696304,91.78042603,24.58870697,154.1072845,105.7338791,69.95331573,34.29127502,56.89528275,55.92141724,82.37077332,16.02125168
VchxmPjbff2Q9NFkNAM-ZcomUss3G4RYAwc_pryTIQw,24.05810165,52.17256165,31.2987709,34.65951157,115.8308258,28.31134224,176.5215149,112.2911758,80.62134552,38.15200043,68.4249649,53.98850632,112.854744,17.46902847
VciGgAmp0kdjRlNdT5Rdysbj_YhowDsssmYFbiLuuTc,24.97904968,51.3903656,33.08343506,40.06525421,113.6188431,28.40658569,175.8386993,103.0069733,79.88514709,40.07439041,69.07073212,53.71292496,94.37727356,17.98009109
VcmahEYVpQrUE-nues0J-16TIGPVG1bCIpDG8YOLRSI,24.39468384,44.165905,28.93504715,37.72120285,89.7583847,25.16859245,156.1109619,103.837532,69.01101685,32.50343323,57.75171661,56.39836121,78.49636078,16.0836277
VdIFFZDkEosz7ovVl1I36Bl1-5UQ86n3MrTNOn7bbYE,24.1463623,45.84519577,32.23623657,40.02162933,120.0418625,27.72742653,162.5295258,124.0093155,70.82901001,33.87615204,61.04172134,59.53393555,107.8969803,17.19967651
VdlO5OvevKp6LkWjHyDKuTOZ2LTdcB0a8yigC5evDjA,24.2222538,50.68410492,30.79486847,40.52336502,114.3849182,24.7427597,180.9559326,114.0524139,81.35726166,35.53507614,68.94750214,60.89866257,94.5193634,17.06316376
Ve_FT5dVazanjRifMYJoMRRL3LBDF0Wjg_X6YyNcXzM,21.72812462,46.21460342,23.50302887,32.87892151,81.2403183,22.52560234,158.5096893,87.11659241,71.73973083,32.80264664,56.93787003,43.74148178,68.51321411,14.33426666
Vf7Yx7KhVWQ4JpCSpF5g5eBpDiVa3guZqMhUyzJfvnA,22.89777946,43.12810516,32.82972336,38.52748489,95.30138397,24.88085175,160.9156342,103.0585327,72.24241638,34.27199173,62.05324936,56.49137497,84.77787018,15.44479179
ViL7uZ5TDBNxeTDud_le7mx5BJATJAISdNwBe0OcDXI,29.10588837,49.29084396,34.70072937,44.40363693,115.3661423,29.68212318,182.270813,113.1836853,79.30943298,38.55352783,71.41801453,62.25711441,107.7244949,19.00417709
VjEJp8YS_CGPJPOt_p1XwjNWq9Vf0RMko6nOToPZ4Vc,24.12330818,49.29221725,27.60985374,37.1215744,91.62018585,25.16605186,173.6094055,94.53153229,76.93756104,34.3082695,67.49273682,50.27130127,77.18657684,16.12963104
Vlfc4F6gFYKkpCJux4gxVJzSrlubik60_HDkzkwcIqI,24.03120232,50.86027145,29.06061935,37.54154587,94.20832825,25.41971207,172.3778076,104.2340927,80.47054291,35.15710831,63.11285782,56.0069313,86.77568817,16.59518623
VoN45rmK1MdMFGVMbMMY5sS5AZxznZl1BFput-G8gdQ,27.07063675,51.07764053,33.82481766,41.25790405,106.2218018,29.37843132,180.1941376,101.9453583,82.00605011,39.22457123,69.3574295,55.55801773,86.9548645,17.67142487
VoRwylOhzaK94MfUvYDcqvzUjivRhBwzDjaYxQQ9ZyM,24.51136971,56.70233917,28.24440575,37.79866791,114.7806015,26.9484024,187.4522705,110.5044479,87.79464722,39.5749855,73.13427734,52.906147,112.8786774,18.39032173
Vs2eI7lYPCCR4N3jdBO4G9tBuKpH0ZXT3qpzOCmG9QA,23.45110703,49.05270004,29.41174507,36.74894333,94.23994446,24.71022987,167.5665283,95.74863434,75.62860107,34.70314407,61.18455887,52.33558273,78.69696808,15.98727226
VsiJfD1bRvlb7thKBwmHA0K49XJdQo13c8XIvacYLX8,22.00026321,47.46091461,26.56329536,34.26351547,100.3012314,22.85242844,166.1895752,96.73484802,77.79447174,33.31178284,60.91590881,46.32441711,83.28334045,15.05841637
VyPaujzgH47Au8wX0TP8Dhzpn2eD-6nt0au_A0ilpd0,25.40820503,52.54795074,34.18784714,38.23348236,109.624588,28.86937904,177.8733978,114.5955963,81.75470734,37.24132156,68.17031097,59.06724167,108.8736725,17.31492805
